,chrom_1,start_1,end_1,chrom_2,start_2,end_2
38069,chr2,216205202,216206293,chr2,216205430,216205492
38070,chr2,216498824,216499398,chr2,216499314,216499366
38071,chr2,216498824,216499398,chr2,216499279,216499314
38072,chr2,216498824,216499398,chr2,216499277,216499314
38073,chr2,216498824,216499398,chr2,216499268,216499277
38074,chr2,216498824,216499398,chr2,216499314,216499393
38075,chr2,216498866,216499398,chr2,216499268,216499277
38076,chr2,216498866,216499398,chr2,216499314,216499366
38077,chr2,216498866,216499398,chr2,216499314,216499393
38078,chr2,216498866,216499398,chr2,216499279,216499314
38079,chr2,216498866,216499398,chr2,216499277,216499314
38080,chr2,216499269,216501460,chr2,216499268,216499277
38081,chr2,216499269,216499398,chr2,216499268,216499277
38082,chr2,216499269,216499398,chr2,216499279,216499314
38083,chr2,216499269,216499398,chr2,216499314,216499366
38084,chr2,216499269,216501460,chr2,216501420,216501438
38085,chr2,216499269,216499398,chr2,216499277,216499314
38086,chr2,216499269,216501460,chr2,216499277,216499314
38087,chr2,216499269,216499398,chr2,216499314,216499393
38088,chr2,216499269,216501460,chr2,216499279,216499314
38089,chr2,216499269,216501460,chr2,216499314,216499366
38090,chr2,216499269,216501460,chr2,216499314,216499393
38091,chr2,216499948,216501456,chr2,216501420,216501438
38092,chr2,216499948,216501467,chr2,216501420,216501438
38093,chr2,216501340,216501467,chr2,216501420,216501438
38094,chr2,216501340,216501462,chr2,216501420,216501438
38095,chr2,216501404,216501463,chr2,216501420,216501438
38096,chr2,216501404,216504086,chr2,216501420,216501438
38097,chr2,217799587,217804458,chr2,217800486,217800531
38098,chr2,217799587,217804458,chr2,217800419,217800455
38099,chr2,217799587,217804458,chr2,217804144,217804249
38100,chr2,217799587,217804458,chr2,217804177,217804261
38101,chr2,217799788,217804458,chr2,217804144,217804249
38102,chr2,217799788,217804458,chr2,217800419,217800455
38103,chr2,217799788,217804458,chr2,217800486,217800531
38104,chr2,217799788,217804458,chr2,217804144,217804249
38105,chr2,217799788,217804458,chr2,217800486,217800531
38106,chr2,217799788,217804458,chr2,217804177,217804261
38107,chr2,217799788,217804458,chr2,217804177,217804261
38108,chr2,217799788,217804458,chr2,217800419,217800455
38109,chr2,217799790,217804458,chr2,217804177,217804261
38110,chr2,217799790,217804458,chr2,217800486,217800531
38111,chr2,217799790,217804458,chr2,217804144,217804249
38112,chr2,217799790,217804458,chr2,217800419,217800455
38113,chr2,217799794,217804458,chr2,217800419,217800455
38114,chr2,217799794,217804458,chr2,217800486,217800531
38115,chr2,217799794,217804458,chr2,217804144,217804249
38116,chr2,217799794,217804458,chr2,217804177,217804261
38117,chr2,217802788,217804458,chr2,217804177,217804261
38118,chr2,217802788,217804458,chr2,217804144,217804249
38119,chr2,217803445,217804458,chr2,217804177,217804261
38120,chr2,217803445,217804458,chr2,217804144,217804249
38121,chr2,217803865,217804458,chr2,217804144,217804249
38122,chr2,217803865,217804458,chr2,217804177,217804261
38123,chr2,218264128,218264532,chr2,218264188,218264288
38124,chr2,218264128,218264532,chr2,218264165,218264273
38125,chr2,218264128,218264532,chr2,218264177,218264274
38126,chr2,218264128,218264532,chr2,218264165,218264273
38127,chr2,218264128,218264532,chr2,218264177,218264274
38128,chr2,218264128,218264532,chr2,218264188,218264288
38129,chr2,218264161,218264532,chr2,218264188,218264288
38130,chr2,218264161,218264532,chr2,218264165,218264273
38131,chr2,218264161,218264532,chr2,218264177,218264274
38132,chr2,218274196,218275474,chr2,218275239,218275274
38133,chr2,218274196,218275474,chr2,218274686,218274715
38134,chr2,218274196,218275474,chr2,218274391,218274484
38135,chr2,218274196,218275474,chr2,218274285,218274362
38136,chr2,218274196,218275474,chr2,218274383,218274436
38137,chr2,218274196,218275474,chr2,218274480,218274614
38138,chr2,218274196,218275474,chr2,218274540,218274597
38139,chr2,218274196,218275474,chr2,218274300,218274334
38140,chr2,218274200,218275474,chr2,218275239,218275274
38141,chr2,218274200,218275474,chr2,218274686,218274715
38142,chr2,218274200,218275474,chr2,218274391,218274484
38143,chr2,218274200,218275474,chr2,218274480,218274614
38144,chr2,218274200,218275474,chr2,218274540,218274597
38145,chr2,218274200,218275474,chr2,218274686,218274715
38146,chr2,218274200,218275474,chr2,218274383,218274436
38147,chr2,218274200,218275474,chr2,218274300,218274334
38148,chr2,218274200,218275474,chr2,218274285,218274362
38149,chr2,218274200,218275474,chr2,218274383,218274436
38150,chr2,218274200,218275474,chr2,218274391,218274484
38151,chr2,218274200,218275474,chr2,218274480,218274614
38152,chr2,218274200,218275474,chr2,218274285,218274362
38153,chr2,218274200,218275474,chr2,218274540,218274597
38154,chr2,218274200,218275474,chr2,218274300,218274334
38155,chr2,218274200,218275474,chr2,218275239,218275274
38156,chr2,218275005,218275474,chr2,218275239,218275274
38157,chr2,218404296,218405914,chr2,218405315,218405356
38158,chr2,218404296,218405914,chr2,218405795,218405849
38159,chr2,218404296,218405914,chr2,218405036,218405057
38160,chr2,218404425,218405922,chr2,218405795,218405849
38161,chr2,218404425,218405941,chr2,218405315,218405356
38162,chr2,218404425,218405941,chr2,218405315,218405356
38163,chr2,218404425,218405941,chr2,218405795,218405849
38164,chr2,218404425,218405941,chr2,218405036,218405057
38165,chr2,218404425,218405927,chr2,218405795,218405849
38166,chr2,218404425,218405941,chr2,218405036,218405057
38167,chr2,218404425,218405941,chr2,218405315,218405356
38168,chr2,218404425,218405941,chr2,218405315,218405356
38169,chr2,218404425,218405941,chr2,218405795,218405849
38170,chr2,218404425,218405927,chr2,218405036,218405057
38171,chr2,218404425,218405927,chr2,218405315,218405356
38172,chr2,218404425,218405941,chr2,218405036,218405057
38173,chr2,218404425,218405922,chr2,218405036,218405057
38174,chr2,218404425,218405922,chr2,218405315,218405356
38175,chr2,218404425,218405941,chr2,218405795,218405849
38176,chr2,218404425,218405941,chr2,218405795,218405849
38177,chr2,218404425,218405941,chr2,218405036,218405057
38178,chr2,218404425,218405922,chr2,218405315,218405356
38179,chr2,218404425,218405922,chr2,218405795,218405849
38180,chr2,218404425,218405922,chr2,218405036,218405057
38181,chr2,218404425,218405941,chr2,218405315,218405356
38182,chr2,218404425,218405941,chr2,218405036,218405057
38183,chr2,218404425,218405941,chr2,218405795,218405849
38184,chr2,218449336,218453295,chr2,218452247,218452299
38185,chr2,218449336,218453295,chr2,218452015,218452066
38186,chr2,218450250,218454929,chr2,218452247,218452299
38187,chr2,218450250,218454929,chr2,218452015,218452066
38188,chr2,218580560,218580724,chr2,218580605,218580700
38189,chr2,218594276,218597080,chr2,218596365,218596403
38190,chr2,218594276,218597080,chr2,218596312,218596357
38191,chr2,218594276,218597080,chr2,218596254,218596348
38192,chr2,218594276,218597080,chr2,218596245,218596324
38193,chr2,218642027,218645064,chr2,218644951,218644979
38194,chr2,218642027,218645064,chr2,218644951,218644979
38195,chr2,218754303,218754693,chr2,218754542,218754621
38196,chr2,218754303,218754693,chr2,218754519,218754617
38197,chr2,218754303,218754693,chr2,218754530,218754596
38198,chr2,218754389,218754693,chr2,218754542,218754621
38199,chr2,218754389,218755416,chr2,218754542,218754621
38200,chr2,218754389,218755416,chr2,218754530,218754596
38201,chr2,218754389,218755416,chr2,218754530,218754596
38202,chr2,218754389,218755416,chr2,218754519,218754617
38203,chr2,218754389,218755416,chr2,218754519,218754617
38204,chr2,218754389,218754693,chr2,218754519,218754617
38205,chr2,218754389,218754693,chr2,218754530,218754596
38206,chr2,218754389,218755416,chr2,218754542,218754621
38207,chr2,218814910,218815288,chr2,218815047,218815140
38208,chr2,218815030,218815293,chr2,218815047,218815140
38209,chr2,219171896,219172585,chr2,219172342,219172452
38210,chr2,219171896,219172585,chr2,219172386,219172467
38211,chr2,219171896,219172585,chr2,219172212,219172283
38212,chr2,219171896,219172585,chr2,219172171,219172253
38213,chr2,219172173,219172585,chr2,219172342,219172452
38214,chr2,219172173,219172585,chr2,219172212,219172283
38215,chr2,219172173,219172585,chr2,219172171,219172253
38216,chr2,219172173,219172585,chr2,219172386,219172467
38217,chr2,219182012,219183492,chr2,219183067,219183118
38218,chr2,219182012,219183492,chr2,219183071,219183166
38219,chr2,219182012,219183492,chr2,219183124,219183154
38220,chr2,219182012,219183492,chr2,219182595,219182623
38221,chr2,219182012,219183492,chr2,219182940,219182965
38222,chr2,219182012,219183492,chr2,219182967,219183025
38223,chr2,219182012,219183492,chr2,219183396,219183435
38224,chr2,219182629,219183800,chr2,219182940,219182965
38225,chr2,219182629,219185475,chr2,219183124,219183154
38226,chr2,219182629,219185475,chr2,219183071,219183166
38227,chr2,219182629,219185475,chr2,219183396,219183435
38228,chr2,219182629,219185475,chr2,219182940,219182965
38229,chr2,219182629,219183800,chr2,219183396,219183435
38230,chr2,219182629,219183800,chr2,219183124,219183154
38231,chr2,219182629,219183800,chr2,219182967,219183025
38232,chr2,219182629,219185475,chr2,219182967,219183025
38233,chr2,219182629,219185475,chr2,219183067,219183118
38234,chr2,219182629,219183800,chr2,219183071,219183166
38235,chr2,219182629,219183800,chr2,219183067,219183118
38236,chr2,219209771,219209937,chr2,219209883,219210020
38237,chr2,219209771,219209937,chr2,219209883,219210020
38238,chr2,219209771,219210046,chr2,219209943,219210010
38239,chr2,219209771,219210046,chr2,219209883,219210020
38240,chr2,219209775,219210046,chr2,219209943,219210010
38241,chr2,219209775,219210046,chr2,219209883,219210020
38242,chr2,219218124,219220446,chr2,219219806,219219886
38243,chr2,219218124,219220446,chr2,219219682,219219740
38244,chr2,219218124,219220446,chr2,219218462,219218511
38245,chr2,219218124,219220446,chr2,219219507,219219533
38246,chr2,219219379,219220446,chr2,219219507,219219533
38247,chr2,219219379,219220452,chr2,219219682,219219740
38248,chr2,219219379,219220446,chr2,219219682,219219740
38249,chr2,219219379,219220452,chr2,219219507,219219533
38250,chr2,219219379,219220446,chr2,219219806,219219886
38251,chr2,219219379,219220452,chr2,219219806,219219886
38252,chr2,219219379,219220446,chr2,219219507,219219533
38253,chr2,219219379,219220446,chr2,219219806,219219886
38254,chr2,219219379,219220446,chr2,219219682,219219740
38255,chr2,219219381,219220446,chr2,219219682,219219740
38256,chr2,219219381,219220446,chr2,219219507,219219533
38257,chr2,219219381,219220446,chr2,219219806,219219886
38258,chr2,219248420,219248904,chr2,219248758,219248847
38259,chr2,219248420,219248895,chr2,219248758,219248847
38260,chr2,219248420,219248904,chr2,219248758,219248840
38261,chr2,219248420,219248895,chr2,219248758,219248840
38262,chr2,219248559,219250337,chr2,219248758,219248847
38263,chr2,219248559,219250337,chr2,219248758,219248847
38264,chr2,219248559,219250337,chr2,219248758,219248840
38265,chr2,219248559,219250337,chr2,219248758,219248840
38266,chr2,219248559,219248891,chr2,219248758,219248847
38267,chr2,219248559,219248891,chr2,219248758,219248840
38268,chr2,219284631,219286895,chr2,219286133,219286194
38269,chr2,219284987,219286895,chr2,219286133,219286194
38270,chr2,219285986,219286839,chr2,219286133,219286194
38271,chr2,219285986,219286200,chr2,219286133,219286194
38272,chr2,219285997,219286898,chr2,219286133,219286194
38273,chr2,219386285,219386411,chr2,219386300,219386360
38274,chr2,219386285,219386411,chr2,219386300,219386360
38275,chr2,219386891,219386980,chr2,219386944,219386977
38276,chr2,219386891,219386980,chr2,219386939,219386944
38277,chr2,219386891,219386980,chr2,219386944,219386977
38278,chr2,219386891,219386980,chr2,219386939,219386944
38279,chr2,219537241,219538772,chr2,219538417,219538490
38280,chr2,219537241,219538772,chr2,219538411,219538551
38281,chr2,219537241,219538772,chr2,219538503,219538559
38282,chr2,219538046,219538772,chr2,219538503,219538559
38283,chr2,219538046,219538772,chr2,219538411,219538551
38284,chr2,219538046,219538772,chr2,219538503,219538559
38285,chr2,219538046,219538772,chr2,219538417,219538490
38286,chr2,219538046,219538772,chr2,219538503,219538559
38287,chr2,219538046,219538772,chr2,219538411,219538551
38288,chr2,219538046,219538772,chr2,219538417,219538490
38289,chr2,219538046,219538772,chr2,219538417,219538490
38290,chr2,219538046,219538772,chr2,219538411,219538551
38291,chr2,219538953,219539382,chr2,219539065,219539167
38292,chr2,219538953,219539382,chr2,219539074,219539140
38293,chr2,219538953,219539382,chr2,219539204,219539258
38294,chr2,219538977,219539382,chr2,219539074,219539140
38295,chr2,219538977,219540642,chr2,219539204,219539258
38296,chr2,219538977,219540642,chr2,219539074,219539140
38297,chr2,219538977,219540642,chr2,219539065,219539167
38298,chr2,219538977,219539382,chr2,219539065,219539167
38299,chr2,219538977,219540642,chr2,219539631,219539660
38300,chr2,219538977,219540642,chr2,219539417,219539470
38301,chr2,219538977,219539382,chr2,219539204,219539258
38302,chr2,219538977,219540642,chr2,219539951,219539956
38303,chr1,219968599,219968805,chr1,219968631,219968658
38304,chr1,220018994,220019079,chr1,220018994,220019046
38305,chr1,220147635,220148041,chr1,220147904,220147964
38306,chr1,220147635,220148041,chr1,220147887,220147958
38307,chr1,220147635,220148041,chr1,220147831,220147884
38308,chr1,220147635,220148041,chr1,220147716,220147887
38309,chr1,220147635,220148041,chr1,220147830,220147906
38310,chr1,220147635,220148041,chr1,220147799,220147894
38311,chr1,220148292,220151250,chr1,220150290,220150395
38312,chr1,220150134,220151250,chr1,220150290,220150395
38313,chr1,220150134,220151250,chr1,220150290,220150395
38314,chr1,220150134,220151250,chr1,220150290,220150395
38315,chr1,220150134,220151250,chr1,220150290,220150395
38316,chr1,220150134,220151250,chr1,220150290,220150395
38317,chr1,220150134,220151250,chr1,220150290,220150395
38318,chr1,220150134,220151250,chr1,220150290,220150395
38319,chr1,220150258,220151250,chr1,220150290,220150395
38320,chr1,220150258,220151406,chr1,220150290,220150395
38321,chr1,222627574,222630389,chr1,222629594,222629635
38322,chr2,222930610,222930812,chr2,222930656,222930714
38323,chr2,222930620,222930812,chr2,222930656,222930714
38324,chr2,222930620,222930812,chr2,222930656,222930714
38325,chr2,222930620,222930812,chr2,222930656,222930714
38326,chr2,222930620,222930812,chr2,222930656,222930714
38327,chr2,222930620,222930812,chr2,222930656,222930714
38328,chr2,222930620,222930812,chr2,222930656,222930714
38329,chr2,222930620,222930812,chr2,222930656,222930714
38330,chr2,222930620,222930812,chr2,222930656,222930714
38331,chr2,222930620,222930812,chr2,222930656,222930714
38332,chr2,222930620,222930812,chr2,222930656,222930714
38333,chr2,222930633,222930812,chr2,222930656,222930714
38334,chr2,222941496,222944609,chr2,222942190,222942205
38335,chr2,222941496,222944609,chr2,222942661,222942720
38336,chr2,222941496,222944609,chr2,222942035,222942106
38337,chr2,222941496,222944609,chr2,222942035,222942106
38338,chr2,222941496,222944609,chr2,222941993,222942124
38339,chr2,222941496,222944609,chr2,222942035,222942106
38340,chr2,222941496,222944609,chr2,222942063,222942123
38341,chr2,222941496,222944609,chr2,222942063,222942123
38342,chr2,222941496,222944609,chr2,222942190,222942205
38343,chr2,222941496,222944609,chr2,222942661,222942720
38344,chr2,222941496,222944609,chr2,222941844,222941889
38345,chr2,222941496,222944609,chr2,222941993,222942124
38346,chr2,222941496,222944609,chr2,222942035,222942106
38347,chr2,222941496,222944609,chr2,222942063,222942123
38348,chr2,222941496,222944609,chr2,222942190,222942205
38349,chr2,222941496,222944609,chr2,222941993,222942124
38350,chr2,222941496,222944609,chr2,222942035,222942106
38351,chr2,222941496,222944609,chr2,222942063,222942123
38352,chr2,222941496,222944609,chr2,222942190,222942205
38353,chr2,222941496,222944609,chr2,222942661,222942720
38354,chr2,222941496,222944609,chr2,222941844,222941889
38355,chr2,222941496,222944609,chr2,222941993,222942124
38356,chr2,222941496,222944609,chr2,222942035,222942106
38357,chr2,222941496,222944609,chr2,222942661,222942720
38358,chr2,222941496,222944609,chr2,222941844,222941889
38359,chr2,222941496,222944609,chr2,222942661,222942720
38360,chr2,222941496,222944609,chr2,222941844,222941889
38361,chr2,222941496,222944609,chr2,222941993,222942124
38362,chr2,222941496,222944609,chr2,222942190,222942205
38363,chr2,222941496,222944609,chr2,222941844,222941889
38364,chr2,222941496,222944609,chr2,222942063,222942123
38365,chr2,222941496,222944609,chr2,222942190,222942205
38366,chr2,222941496,222944609,chr2,222942063,222942123
38367,chr2,222941496,222944609,chr2,222942190,222942205
38368,chr2,222941496,222944609,chr2,222942661,222942720
38369,chr2,222941496,222944609,chr2,222941844,222941889
38370,chr2,222941496,222944609,chr2,222941993,222942124
38371,chr2,222941496,222944609,chr2,222942035,222942106
38372,chr2,222941496,222944609,chr2,222942661,222942720
38373,chr2,222941496,222944609,chr2,222941844,222941889
38374,chr2,222941496,222944609,chr2,222942035,222942106
38375,chr2,222941496,222944609,chr2,222942063,222942123
38376,chr2,222941496,222944609,chr2,222942190,222942205
38377,chr2,222941496,222944609,chr2,222941993,222942124
38378,chr2,222941496,222944609,chr2,222942035,222942106
38379,chr2,222941496,222944609,chr2,222941993,222942124
38380,chr2,222941496,222944609,chr2,222942035,222942106
38381,chr2,222941496,222944609,chr2,222942063,222942123
38382,chr2,222941496,222944609,chr2,222941844,222941889
38383,chr2,222941496,222944609,chr2,222941993,222942124
38384,chr2,222941496,222944609,chr2,222942035,222942106
38385,chr2,222941496,222944609,chr2,222942661,222942720
38386,chr2,222941496,222944609,chr2,222941844,222941889
38387,chr2,222941496,222944609,chr2,222942661,222942720
38388,chr2,222941496,222944609,chr2,222941844,222941889
38389,chr2,222941496,222944609,chr2,222941993,222942124
38390,chr2,222941496,222944609,chr2,222942190,222942205
38391,chr2,222941496,222944609,chr2,222942661,222942720
38392,chr2,222941496,222944609,chr2,222941844,222941889
38393,chr2,222941496,222944609,chr2,222942063,222942123
38394,chr2,222941496,222944609,chr2,222942190,222942205
38395,chr2,222941496,222944609,chr2,222942063,222942123
38396,chr2,222941496,222944609,chr2,222942661,222942720
38397,chr2,222941496,222944609,chr2,222941993,222942124
38398,chr2,222941496,222944609,chr2,222942190,222942205
38399,chr2,222941496,222944609,chr2,222942063,222942123
38400,chr2,222941654,222944609,chr2,222942035,222942106
38401,chr2,222941654,222944609,chr2,222941844,222941889
38402,chr2,222941654,222944609,chr2,222942661,222942720
38403,chr2,222941654,222944609,chr2,222942190,222942205
38404,chr2,222941654,222944609,chr2,222942661,222942720
38405,chr2,222941654,222944609,chr2,222942190,222942205
38406,chr2,222941654,222944639,chr2,222941993,222942124
38407,chr2,222941654,222944639,chr2,222941844,222941889
38408,chr2,222941654,222944609,chr2,222942661,222942720
38409,chr2,222941654,222944609,chr2,222941844,222941889
38410,chr2,222941654,222944609,chr2,222942063,222942123
38411,chr2,222941654,222944609,chr2,222941993,222942124
38412,chr2,222941654,222944609,chr2,222941993,222942124
38413,chr2,222941654,222944609,chr2,222941844,222941889
38414,chr2,222941654,222942222,chr2,222941844,222941889
38415,chr2,222941654,222944609,chr2,222942190,222942205
38416,chr2,222941654,222944609,chr2,222941993,222942124
38417,chr2,222941654,222944609,chr2,222941844,222941889
38418,chr2,222941654,222944609,chr2,222942661,222942720
38419,chr2,222941654,222944609,chr2,222942190,222942205
38420,chr2,222941654,222944609,chr2,222942063,222942123
38421,chr2,222941654,222944639,chr2,222942035,222942106
38422,chr2,222941654,222944609,chr2,222941993,222942124
38423,chr2,222941654,222944609,chr2,222942661,222942720
38424,chr2,222941654,222944609,chr2,222942035,222942106
38425,chr2,222941654,222944609,chr2,222942661,222942720
38426,chr2,222941654,222944609,chr2,222941844,222941889
38427,chr2,222941654,222944609,chr2,222942661,222942720
38428,chr2,222941654,222944609,chr2,222942190,222942205
38429,chr2,222941654,222944609,chr2,222942063,222942123
38430,chr2,222941654,222944639,chr2,222942190,222942205
38431,chr2,222941654,222944609,chr2,222942661,222942720
38432,chr2,222941654,222944609,chr2,222942035,222942106
38433,chr2,222941654,222944609,chr2,222941844,222941889
38434,chr2,222941654,222944609,chr2,222941993,222942124
38435,chr2,222941654,222944609,chr2,222942190,222942205
38436,chr2,222941654,222944609,chr2,222942063,222942123
38437,chr2,222941654,222944609,chr2,222942035,222942106
38438,chr2,222941654,222944609,chr2,222941993,222942124
38439,chr2,222941654,222944609,chr2,222941844,222941889
38440,chr2,222941654,222944609,chr2,222942063,222942123
38441,chr2,222941654,222944609,chr2,222942035,222942106
38442,chr2,222941654,222944609,chr2,222942190,222942205
38443,chr2,222941654,222944609,chr2,222942063,222942123
38444,chr2,222941654,222944639,chr2,222942661,222942720
38445,chr2,222941654,222942222,chr2,222942063,222942123
38446,chr2,222941654,222944639,chr2,222942063,222942123
38447,chr2,222941654,222944609,chr2,222942035,222942106
38448,chr2,222941654,222942222,chr2,222942035,222942106
38449,chr2,222941654,222942222,chr2,222941993,222942124
38450,chr2,222941654,222944609,chr2,222941844,222941889
38451,chr2,222941654,222944609,chr2,222942661,222942720
38452,chr2,222941654,222944609,chr2,222942190,222942205
38453,chr2,222941654,222944609,chr2,222942035,222942106
38454,chr2,222941654,222944609,chr2,222942063,222942123
38455,chr2,222941654,222944609,chr2,222941993,222942124
38456,chr2,222941654,222944609,chr2,222942063,222942123
38457,chr2,222941654,222944609,chr2,222942035,222942106
38458,chr2,222941654,222944609,chr2,222941993,222942124
38459,chr2,222941654,222944609,chr2,222942190,222942205
38460,chr2,222941654,222944609,chr2,222942063,222942123
38461,chr2,222941654,222944609,chr2,222942035,222942106
38462,chr2,222941654,222944609,chr2,222942035,222942106
38463,chr2,222941654,222944609,chr2,222941993,222942124
38464,chr2,222941654,222944609,chr2,222942063,222942123
38465,chr2,222941654,222944609,chr2,222941844,222941889
38466,chr2,222941654,222944609,chr2,222942063,222942123
38467,chr2,222941654,222944609,chr2,222942035,222942106
38468,chr2,222941654,222944609,chr2,222941993,222942124
38469,chr2,222941654,222944609,chr2,222941844,222941889
38470,chr2,222941654,222944609,chr2,222942661,222942720
38471,chr2,222941654,222944609,chr2,222942190,222942205
38472,chr2,222941654,222944609,chr2,222942661,222942720
38473,chr2,222941654,222944609,chr2,222942035,222942106
38474,chr2,222941654,222942222,chr2,222942190,222942205
38475,chr2,222941654,222944609,chr2,222941844,222941889
38476,chr2,222941654,222944609,chr2,222941993,222942124
38477,chr2,222941654,222944609,chr2,222942190,222942205
38478,chr2,222941654,222944609,chr2,222941993,222942124
38479,chr2,222941654,222944609,chr2,222941844,222941889
38480,chr2,222941654,222944609,chr2,222942661,222942720
38481,chr2,222941654,222944609,chr2,222942190,222942205
38482,chr2,222941654,222944609,chr2,222942063,222942123
38483,chr1,223789007,223789174,chr1,223789085,223789121
38484,chr2,223967034,223967714,chr2,223967161,223967291
38485,chr2,223975044,223975866,chr2,223975226,223975273
38486,chr2,223975044,223975866,chr2,223975236,223975289
38487,chr2,223975044,223975866,chr2,223975717,223975752
38488,chr2,223975044,223975866,chr2,223975226,223975273
38489,chr2,223975044,223975866,chr2,223975717,223975752
38490,chr2,223975044,223975866,chr2,223975236,223975289
38491,chr2,223975152,223975866,chr2,223975236,223975289
38492,chr2,223975152,223975866,chr2,223975717,223975752
38493,chr2,223975152,223975866,chr2,223975226,223975273
38494,chr2,223975681,223975866,chr2,223975717,223975752
38495,chr1,224192478,224193441,chr1,224192925,224192990
38496,chr1,224385145,224389834,chr1,224389744,224389795
38497,chr1,224385145,224389834,chr1,224389744,224389795
38498,chr1,224385145,224389834,chr1,224389294,224389353
38499,chr1,224385145,224389834,chr1,224389294,224389353
38500,chr1,224385160,224389834,chr1,224389744,224389795
38501,chr1,224385160,224389834,chr1,224389294,224389353
38502,chr1,224385183,224389834,chr1,224389744,224389795
38503,chr1,224385183,224389834,chr1,224389294,224389353
38504,chr1,224389135,224389860,chr1,224389294,224389353
38505,chr1,224389135,224389860,chr1,224389744,224389795
38506,chr1,224389149,224389860,chr1,224389744,224389795
38507,chr1,224389149,224389860,chr1,224389294,224389353
38508,chr1,224389183,224389834,chr1,224389744,224389795
38509,chr1,224389183,224389834,chr1,224389294,224389353
38510,chr1,224389253,224389860,chr1,224389744,224389795
38511,chr1,224389253,224389860,chr1,224389294,224389353
38512,chr1,224393827,224394013,chr1,224393954,224394011
38513,chr1,224393827,224394013,chr1,224393954,224394011
38514,chr1,224393827,224394013,chr1,224393954,224394011
38515,chr1,224434659,224434862,chr1,224434675,224434739
38516,chr1,225401501,225403302,chr1,225401685,225401753
38517,chr1,225401501,225403302,chr1,225402400,225402483
38518,chr1,225401502,225403302,chr1,225402400,225402483
38519,chr1,225401502,225403302,chr1,225401685,225401753
38520,chr1,225401529,225401728,chr1,225401685,225401753
38521,chr1,225783299,225783368,chr1,225783299,225783303
38522,chr1,225845347,225845563,chr1,225845402,225845520
38523,chr1,225845347,225845559,chr1,225845402,225845520
38524,chr1,225845347,225845563,chr1,225845402,225845520
38525,chr1,225919876,225920454,chr1,225920070,225920184
38526,chr1,225919876,225920454,chr1,225920271,225920316
38527,chr1,225919876,225920454,chr1,225920326,225920369
38528,chr1,225919876,225920454,chr1,225920344,225920389
38529,chr1,225919876,225920454,chr1,225920074,225920156
38530,chr1,225919877,225920454,chr1,225920074,225920156
38531,chr1,225919877,225920454,chr1,225920344,225920389
38532,chr1,225919877,225920454,chr1,225920070,225920184
38533,chr1,225919877,225920454,chr1,225920326,225920369
38534,chr1,225919877,225920454,chr1,225920271,225920316
38535,chr1,226065899,226067269,chr1,226066814,226066886
38536,chr1,226144678,226146609,chr1,226146438,226146494
38537,chr1,226360690,226361459,chr1,226361183,226361205
38538,chr1,226360690,226361459,chr1,226361180,226361257
38539,chr1,226360690,226361459,chr1,226361205,226361237
38540,chr1,226360690,226361459,chr1,226361055,226361082
38541,chr1,226360690,226361459,chr1,226361237,226361285
38542,chr1,226360690,226361459,chr1,226361187,226361242
38543,chr1,226360690,226361459,chr1,226361122,226361183
38544,chr1,226360690,226361459,chr1,226361066,226361071
38545,chr1,226360690,226361459,chr1,226361113,226361237
38546,chr1,226360696,226361459,chr1,226361183,226361205
38547,chr1,226360696,226361459,chr1,226361180,226361257
38548,chr1,226360696,226361459,chr1,226361113,226361237
38549,chr1,226360696,226361541,chr1,226361183,226361205
38550,chr1,226360696,226361541,chr1,226361180,226361257
38551,chr1,226360696,226361541,chr1,226361237,226361285
38552,chr1,226360696,226361541,chr1,226361055,226361082
38553,chr1,226360696,226361459,chr1,226361237,226361285
38554,chr1,226360696,226361459,chr1,226361187,226361242
38555,chr1,226360696,226361459,chr1,226361205,226361237
38556,chr1,226360696,226361459,chr1,226361066,226361071
38557,chr1,226360696,226361459,chr1,226361055,226361082
38558,chr1,226360696,226361541,chr1,226361205,226361237
38559,chr1,226360696,226361541,chr1,226361187,226361242
38560,chr1,226360696,226361541,chr1,226361113,226361237
38561,chr1,226360696,226361541,chr1,226361122,226361183
38562,chr1,226360696,226361459,chr1,226361122,226361183
38563,chr1,226360696,226361541,chr1,226361066,226361071
38564,chr1,226360699,226361541,chr1,226361122,226361183
38565,chr1,226360699,226361541,chr1,226361183,226361205
38566,chr1,226360699,226361541,chr1,226361187,226361242
38567,chr1,226360699,226361541,chr1,226361205,226361237
38568,chr1,226360699,226361541,chr1,226361183,226361205
38569,chr1,226360699,226361541,chr1,226361187,226361242
38570,chr1,226360699,226361541,chr1,226361066,226361071
38571,chr1,226360699,226361541,chr1,226361113,226361237
38572,chr1,226360699,226361541,chr1,226361055,226361082
38573,chr1,226360699,226361541,chr1,226361055,226361082
38574,chr1,226360699,226361541,chr1,226361180,226361257
38575,chr1,226360699,226361541,chr1,226361180,226361257
38576,chr1,226360699,226361541,chr1,226361205,226361237
38577,chr1,226360699,226361541,chr1,226361122,226361183
38578,chr1,226360699,226361541,chr1,226361066,226361071
38579,chr1,226360699,226361541,chr1,226361237,226361285
38580,chr1,226360699,226361541,chr1,226361237,226361285
38581,chr1,226360699,226361541,chr1,226361113,226361237
38582,chr1,226379921,226380146,chr1,226380009,226380083
38583,chr1,226379921,226380164,chr1,226380009,226380083
38584,chr1,226379921,226380164,chr1,226380009,226380083
38585,chr1,226986452,226987545,chr1,226987144,226987226
