X,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end,GENCODE_ID
17285,chr7,108472094,108472172,-,4.28721069,K562,chr7,108470421,108472400,ENST00000426128.6
17286,chr7,108472106,108472174,-,3.991571025,K562,chr7,108471626,108472400,ENST00000453144.5
17287,chr7,108472094,108472172,-,4.28721069,K562,chr7,108471626,108472400,ENST00000422087.5
17288,chr7,108472106,108472174,-,3.991571025,K562,chr7,108471626,108472400,ENST00000422087.5
17289,chr7,108472094,108472172,-,4.28721069,K562,chr7,108471626,108472400,ENST00000453144.5
17290,chr7,108472094,108472172,-,4.28721069,K562,chr7,108471660,108472400,ENST00000436062.5
17291,chr7,108472106,108472174,-,3.991571025,K562,chr7,108471660,108472400,ENST00000436062.5
17292,chr2,108507792,108507838,+,3.199661376,HepG2,chr2,108507630,108509415,ENST00000309863.11
17293,chr12,108522613,108522651,-,4.512902227,HepG2,chr12,108522213,108523456,ENST00000546815.6
17294,chr3,108551011,108551082,-,3.610284393,K562,chr3,108549863,108551148,ENST00000295746.13
17295,chr3,108551011,108551082,-,3.610284393,K562,chr3,108549985,108551148,ENST00000491772.5
17296,chr3,108551011,108551082,-,3.610284393,K562,chr3,108551066,108551148,ENST00000619684.4
17297,chr12,108569231,108569285,+,6.958153911,HepG2,chr12,108568916,108569368,ENST00000392807.8
17298,chr12,108569230,108569279,+,10.4073764,HepG2,chr12,108568916,108569368,ENST00000392807.8
17299,chr12,108569230,108569279,+,10.4073764,HepG2,chr12,108568916,108569368,ENST00000311893.14
17300,chr12,108569231,108569285,+,6.958153911,HepG2,chr12,108568916,108569368,ENST00000311893.14
17301,chr7,108574124,108574160,+,3.266697184,K562,chr7,108573353,108574850,ENST00000249356.4
17302,chr7,108574311,108574345,+,3.610284393,K562,chr7,108573353,108574850,ENST00000249356.4
17303,chr1,108638689,108638752,+,4.661193622,K562,chr1,108635150,108639322,ENST00000370035.8
17304,chr12,108647010,108647037,-,3.199661376,HepG2,chr12,108645108,108647402,ENST00000261401.8
17305,chr12,108647244,108647278,-,3.682185412,K562,chr12,108645108,108647402,ENST00000261401.8
17306,chr12,108645775,108645840,-,4.279424552,HepG2,chr12,108645108,108647402,ENST00000261401.8
17307,chr12,108646803,108646838,-,5.37656421,K562,chr12,108645108,108647402,ENST00000261401.8
17308,chr12,108647244,108647278,-,3.682185412,K562,chr12,108645114,108647402,ENST00000420959.6
17309,chr12,108646803,108646838,-,5.37656421,K562,chr12,108645114,108647402,ENST00000420959.6
17310,chr12,108645775,108645840,-,4.279424552,HepG2,chr12,108645114,108647402,ENST00000420959.6
17311,chr12,108647010,108647037,-,3.199661376,HepG2,chr12,108645114,108647402,ENST00000420959.6
17312,chr12,108646803,108646838,-,5.37656421,K562,chr12,108646566,108647402,ENST00000541050.5
17313,chr12,108647244,108647278,-,3.682185412,K562,chr12,108646566,108647402,ENST00000541050.5
17314,chr12,108647010,108647037,-,3.199661376,HepG2,chr12,108646566,108647402,ENST00000541050.5
17315,chr4,108667719,108667778,+,12.3820147,K562,chr4,108667265,108667820,ENST00000361564.9
17316,chr4,108667719,108667778,+,12.3820147,K562,chr4,108667265,108667818,ENST00000613215.4
17317,chr6,108682411,108682511,+,5.075872175,K562,chr6,108679826,108684774,ENST00000343882.10
17318,chr6,108682411,108682511,+,5.075872175,K562,chr6,108679826,108684774,ENST00000406360.2
17319,chr2,108684923,108684972,+,5.075872175,K562,chr2,108683999,108687238,ENST00000544547.5
17320,chr2,108684923,108684972,+,5.075872175,K562,chr2,108683999,108687246,ENST00000393310.5
17321,chr2,108684828,108684880,+,3.693916752,HepG2,chr2,108683999,108687238,ENST00000544547.5
17322,chr2,108684828,108684880,+,3.693916752,HepG2,chr2,108683999,108687246,ENST00000393310.5
17323,chr1,108808965,108809019,+,4.017282261,K562,chr1,108808877,108809523,ENST00000370008.4
17324,chr12,109110054,109110095,+,3.199661376,HepG2,chr12,109109969,109110992,ENST00000242576.7
17325,chr12,109110054,109110095,+,3.199661376,HepG2,chr12,109109969,109110975,ENST00000336865.6
17326,chr5,109196260,109196320,+,4.269339392,HepG2,chr5,109187575,109196841,ENST00000281092.9
17327,chr1,109275530,109275578,+,3.424169967,K562,chr1,109274049,109275751,ENST00000271332.4
17328,chr1,109274753,109274834,+,8.356349468,K562,chr1,109274049,109275751,ENST00000271332.4
17329,chr1,109275685,109275737,+,3.266697184,K562,chr1,109274049,109275751,ENST00000271332.4
17330,chr1,109275213,109275263,+,5.347881548,K562,chr1,109274049,109275751,ENST00000271332.4
17331,chr1,109274849,109274898,+,4.681982602,K562,chr1,109274049,109275751,ENST00000271332.4
17332,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279555,109280152,ENST00000409267.5
17333,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279555,109280120,ENST00000369904.7
17334,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279555,109280152,ENST00000369907.7
17335,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279556,109280152,ENST00000369909.6
17336,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279564,109280152,ENST00000409138.6
17337,chr1,109279810,109279961,-,8.592830124,K562,chr1,109279584,109280152,ENST00000369903.6
17338,chr1,109309601,109309678,-,6.830188658,K562,chr1,109309567,109314042,ENST00000538502.5
17339,chr1,109309977,109310031,-,5.098853371,HepG2,chr1,109309567,109314042,ENST00000538502.5
17340,chr1,109309977,109310031,-,5.098853371,HepG2,chr1,109309574,109314042,ENST00000256637.8
17341,chr1,109309601,109309678,-,6.830188658,K562,chr1,109309574,109314042,ENST00000256637.8
17342,chr5,109336254,109336306,-,3.511542639,HepG2,chr5,109334712,109337230,ENST00000361557.4
17343,chr5,109335430,109335484,-,4.640911235,HepG2,chr5,109334712,109337230,ENST00000361557.4
17344,chr5,109336254,109336306,-,3.511542639,HepG2,chr5,109334721,109337230,ENST00000361189.7
17345,chr5,109335430,109335484,-,4.640911235,HepG2,chr5,109334721,109337230,ENST00000361189.7
17346,chr6,109367227,109367306,-,9.463189134,K562,chr6,109366513,109368850,ENST00000310786.10
17347,chr6,109367372,109367405,-,3.016910938,HepG2,chr6,109366513,109368850,ENST00000310786.10
17348,chr6,109367227,109367306,-,9.463189134,K562,chr6,109366513,109368278,ENST00000413644.6
17349,chr6,109367227,109367306,-,9.463189134,K562,chr6,109366513,109368850,ENST00000504373.2
17350,chr6,109367372,109367405,-,3.016910938,HepG2,chr6,109366513,109368850,ENST00000504373.2
17351,chr6,109367372,109367405,-,3.016910938,HepG2,chr6,109366513,109368278,ENST00000413644.6
17352,chr6,109367372,109367405,-,3.016910938,HepG2,chr6,109366517,109368850,ENST00000324953.9
17353,chr6,109367227,109367306,-,9.463189134,K562,chr6,109366517,109368850,ENST00000324953.9
17354,chr6,109367227,109367306,-,9.463189134,K562,chr6,109366517,109368850,ENST00000275080.11
17355,chr6,109367372,109367405,-,3.016910938,HepG2,chr6,109366517,109368850,ENST00000275080.11
17356,chr8,109564867,109564940,+,3.178734411,K562,chr8,109564559,109565988,ENST00000620557.4
17357,chr8,109564867,109564940,+,3.178734411,K562,chr8,109564559,109565996,ENST00000337573.10
17358,chr8,109564867,109564940,+,3.178734411,K562,chr8,109564559,109565160,ENST00000395785.6
17359,chr2,109616962,109616985,+,3.504713402,HepG2,chr2,109616067,109618990,ENST00000356454.5
17360,chr2,109618879,109618912,+,4.640911235,HepG2,chr2,109616067,109618990,ENST00000356454.5
17361,chr2,109616361,109616394,+,5.050337254,HepG2,chr2,109616067,109618990,ENST00000356454.5
17362,chr2,109616365,109616404,+,3.536314955,HepG2,chr2,109616067,109618990,ENST00000356454.5
17363,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109631698,ENST00000369840.7
17364,chr1,109631631,109631742,+,4.628865613,K562,chr1,109631152,109632051,ENST00000256578.8
17365,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109632044,ENST00000667949.2
17366,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109632051,ENST00000342115.8
17367,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109631568,ENST00000358729.9
17368,chr1,109631631,109631742,+,4.628865613,K562,chr1,109631152,109631698,ENST00000369840.7
17369,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109632051,ENST00000528667.7
17370,chr1,109631631,109631742,+,4.628865613,K562,chr1,109631152,109632044,ENST00000667949.2
17371,chr1,109631452,109631494,+,3.511542639,HepG2,chr1,109631152,109632051,ENST00000256578.8
17372,chr1,109631631,109631742,+,4.628865613,K562,chr1,109631152,109632051,ENST00000528667.7
17373,chr1,109631631,109631742,+,4.628865613,K562,chr1,109631152,109632051,ENST00000342115.8
17374,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641334,109644028,ENST00000672401.1
17375,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641334,109644028,ENST00000469796.7
17376,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641334,109644028,ENST00000672401.1
17377,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641334,109644028,ENST00000672401.1
17378,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641334,109644028,ENST00000672401.1
17379,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641334,109644028,ENST00000672401.1
17380,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641334,109644028,ENST00000469796.7
17381,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641334,109644028,ENST00000469796.7
17382,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641334,109644028,ENST00000469796.7
17383,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641334,109644028,ENST00000469796.7
17384,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641334,109644028,ENST00000672401.1
17385,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641334,109644028,ENST00000672401.1
17386,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641334,109644028,ENST00000469796.7
17387,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641334,109644028,ENST00000469796.7
17388,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641336,109644028,ENST00000348502.10
17389,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641336,109644028,ENST00000340800.7
17390,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641336,109644028,ENST00000348502.10
17391,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641336,109644028,ENST00000348502.10
17392,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641336,109644028,ENST00000348502.10
17393,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641336,109644028,ENST00000348502.10
17394,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641336,109644028,ENST00000348502.10
17395,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641336,109644028,ENST00000348502.10
17396,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641336,109644028,ENST00000340800.7
17397,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641336,109644028,ENST00000340800.7
17398,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641336,109644028,ENST00000340800.7
17399,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641336,109644028,ENST00000340800.7
17400,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641336,109644028,ENST00000340800.7
17401,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641336,109644028,ENST00000340800.7
17402,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641351,109644028,ENST00000682031.1
17403,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641351,109644028,ENST00000682031.1
17404,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641351,109644028,ENST00000682031.1
17405,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641351,109644028,ENST00000682031.1
17406,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641351,109644028,ENST00000682031.1
17407,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641351,109644028,ENST00000682031.1
17408,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641351,109644028,ENST00000682031.1
17409,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641438,109644028,ENST00000671846.1
17410,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641438,109644028,ENST00000671846.1
17411,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641438,109644028,ENST00000671846.1
17412,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641438,109644028,ENST00000671846.1
17413,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641438,109644028,ENST00000671846.1
17414,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641438,109644028,ENST00000671846.1
17415,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641438,109644028,ENST00000671846.1
17416,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641533,109644028,ENST00000672282.1
17417,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641533,109644028,ENST00000672282.1
17418,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641533,109644028,ENST00000672282.1
17419,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641533,109644028,ENST00000672282.1
17420,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641533,109644028,ENST00000672282.1
17421,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641533,109644028,ENST00000672282.1
17422,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641533,109644028,ENST00000672282.1
17423,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641560,109644028,ENST00000502391.6
17424,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641560,109644028,ENST00000502391.6
17425,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641560,109644028,ENST00000502391.6
17426,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641560,109644028,ENST00000502391.6
17427,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641560,109644028,ENST00000502391.6
17428,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641560,109644028,ENST00000502391.6
17429,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641560,109644028,ENST00000502391.6
17430,chrX,109642547,109642589,-,11.93949102,HepG2,chrX,109641603,109644028,ENST00000673016.1
17431,chrX,109642166,109642206,-,5.268668342,HepG2,chrX,109641603,109644028,ENST00000673016.1
17432,chrX,109642919,109642942,-,7.313698338,HepG2,chrX,109641603,109644028,ENST00000673016.1
17433,chrX,109642544,109642596,-,8.131288571,HepG2,chrX,109641603,109644028,ENST00000673016.1
17434,chrX,109642166,109642211,-,11.28161458,HepG2,chrX,109641603,109644028,ENST00000673016.1
17435,chrX,109642918,109642955,-,7.134226259,HepG2,chrX,109641603,109644028,ENST00000673016.1
17436,chrX,109641671,109641723,-,14.3811573,HepG2,chrX,109641603,109644028,ENST00000673016.1
17437,chr4,109711702,109711809,-,3.610284393,K562,chr4,109709988,109714376,ENST00000243501.10
17438,chr1,109929231,109929308,+,5.340467232,HepG2,chr1,109928851,109930992,ENST00000329608.11
17439,chr1,110054545,110054604,+,3.424169967,K562,chr1,110053912,110054641,ENST00000369795.8
17440,chr1,110054545,110054604,+,3.424169967,K562,chr1,110053912,110054639,ENST00000369796.5
17441,chr9,110172395,110172462,+,3.504713402,HepG2,chr9,110168497,110172512,ENST00000374525.5
17442,chr9,110172395,110172462,+,3.504713402,HepG2,chr9,110168497,110172512,ENST00000374530.7
17443,chrX,110174975,110175038,+,4.782928436,K562,chrX,110173451,110177788,ENST00000372068.7
17444,chrX,110176619,110176668,+,3.610284393,K562,chrX,110173451,110177788,ENST00000372068.7
17445,chrX,110176619,110176668,+,3.610284393,K562,chrX,110173451,110177788,ENST00000372073.5
17446,chrX,110174975,110175038,+,4.782928436,K562,chrX,110173451,110177788,ENST00000372073.5
17447,chrX,110176619,110176668,+,3.610284393,K562,chrX,110173451,110177784,ENST00000372072.7
17448,chrX,110174975,110175038,+,4.782928436,K562,chrX,110173451,110177784,ENST00000372072.7
17449,chrX,110176619,110176668,+,3.610284393,K562,chrX,110173451,110177788,ENST00000288381.4
17450,chrX,110174975,110175038,+,4.782928436,K562,chrX,110173451,110177788,ENST00000288381.4
17451,chrX,110194251,110194295,-,3.178734411,K562,chrX,110194185,110198519,ENST00000262844.10
17452,chr10,110294016,110294074,-,7.641893755,K562,chr10,110290729,110294149,ENST00000369603.10
17453,chr10,110293169,110293237,-,7.553343713,K562,chr10,110290729,110294149,ENST00000369603.10
17454,chr10,110294016,110294074,-,7.641893755,K562,chr10,110294061,110294149,ENST00000369592.1
17455,chr12,110350528,110350579,+,3.96221267,HepG2,chr12,110346470,110351093,ENST00000539276.7
17456,chr12,110346921,110346967,+,3.016910938,HepG2,chr12,110346470,110351093,ENST00000539276.7
17457,chr12,110347224,110347285,+,5.2156211,HepG2,chr12,110346470,110351093,ENST00000539276.7
17458,chr12,110350528,110350579,+,3.96221267,HepG2,chr12,110350305,110351090,ENST00000308664.10
17459,chr12,110373497,110373597,-,8.894568506,K562,chr12,110372899,110374143,ENST00000455511.9
17460,chr12,110373533,110373587,-,5.018185287,HepG2,chr12,110372899,110374143,ENST00000455511.9
17461,chr1,110401347,110401411,-,7.134226259,HepG2,chr1,110401248,110401522,ENST00000474861.6
17462,chr1,110401284,110401402,-,24.98050984,K562,chr1,110401248,110401522,ENST00000483260.5
17463,chr1,110401347,110401411,-,7.134226259,HepG2,chr1,110401248,110401522,ENST00000483260.5
17464,chr1,110401284,110401402,-,24.98050984,K562,chr1,110401248,110401522,ENST00000474861.6
17465,chr1,110401284,110401402,-,24.98050984,K562,chr1,110401252,110401522,ENST00000256644.8
17466,chr1,110401347,110401411,-,7.134226259,HepG2,chr1,110401252,110401522,ENST00000256644.8
17467,chr1,110401347,110401411,-,7.134226259,HepG2,chr1,110401252,110401522,ENST00000602318.6
17468,chr1,110401284,110401402,-,24.98050984,K562,chr1,110401252,110401522,ENST00000602318.6
17469,chr1,110401347,110401411,-,7.134226259,HepG2,chr1,110401256,110401522,ENST00000602858.5
17470,chr1,110401284,110401402,-,24.98050984,K562,chr1,110401256,110401522,ENST00000602858.5
17471,chr12,110434928,110435044,-,15.17457388,K562,chr12,110434822,110435154,ENST00000228825.12
17472,chr12,110490234,110490312,+,9.48168733,K562,chr12,110490137,110490385,ENST00000377673.10
17473,chr12,110490161,110490234,+,6.45759775,K562,chr12,110490137,110490385,ENST00000377673.10
17474,chr12,110490244,110490327,+,8.248009359,K562,chr12,110490137,110490385,ENST00000377673.10
17475,chr12,110535396,110535490,-,7.173988142,K562,chr12,110533244,110537036,ENST00000354300.5
17476,chr10,110604458,110604514,+,3.504713402,HepG2,chr10,110604302,110606048,ENST00000361804.5
17477,chr6,110610114,110610216,-,6.374716263,HepG2,chr6,110609977,110614534,ENST00000323817.7
17478,chr6,110610114,110610216,-,6.374716263,HepG2,chr6,110609977,110614534,ENST00000413605.6
17479,chr6,110610114,110610216,-,6.374716263,HepG2,chr6,110609977,110614534,ENST00000368911.8
17480,chr6,110893788,110893827,+,3.189448735,HepG2,chr6,110893616,110895713,ENST00000368885.8
17481,chr6,110893788,110893827,+,3.189448735,HepG2,chr6,110893616,110893982,ENST00000368877.9
17482,chr6,110895501,110895658,+,22.7625568,HepG2,chr6,110893616,110895713,ENST00000368876.2
17483,chr6,110893653,110893734,+,20.54375546,HepG2,chr6,110893616,110895713,ENST00000368885.8
17484,chr6,110893788,110893827,+,3.189448735,HepG2,chr6,110893616,110895708,ENST00000368882.8
17485,chr6,110893969,110893994,+,5.050337254,HepG2,chr6,110893616,110895708,ENST00000368882.8
17486,chr6,110893788,110893827,+,3.189448735,HepG2,chr6,110893616,110895708,ENST00000675380.1
17487,chr6,110893969,110893994,+,5.050337254,HepG2,chr6,110893616,110895708,ENST00000675380.1
17488,chr6,110894243,110894293,+,13.75594565,HepG2,chr6,110893616,110895708,ENST00000675380.1
17489,chr6,110893653,110893734,+,20.54375546,HepG2,chr6,110893616,110895713,ENST00000368876.2
17490,chr6,110895142,110895174,+,4.557780101,HepG2,chr6,110893616,110895713,ENST00000368876.2
17491,chr6,110894243,110894293,+,13.75594565,HepG2,chr6,110893616,110895713,ENST00000368876.2
17492,chr6,110893653,110893734,+,20.54375546,HepG2,chr6,110893616,110893982,ENST00000368877.9
17493,chr6,110895501,110895658,+,22.7625568,HepG2,chr6,110893616,110895708,ENST00000368882.8
17494,chr6,110893653,110893734,+,20.54375546,HepG2,chr6,110893616,110895708,ENST00000675380.1
17495,chr6,110893788,110893827,+,3.189448735,HepG2,chr6,110893616,110895713,ENST00000368876.2
17496,chr6,110893969,110893994,+,5.050337254,HepG2,chr6,110893616,110895713,ENST00000368876.2
17497,chr6,110893969,110893994,+,5.050337254,HepG2,chr6,110893616,110893982,ENST00000368877.9
17498,chr6,110893653,110893734,+,20.54375546,HepG2,chr6,110893616,110895708,ENST00000368882.8
17499,chr6,110895142,110895174,+,4.557780101,HepG2,chr6,110893616,110895708,ENST00000675380.1
17500,chr6,110893969,110893994,+,5.050337254,HepG2,chr6,110893616,110895713,ENST00000368885.8
17501,chr6,110894243,110894293,+,13.75594565,HepG2,chr6,110893616,110895713,ENST00000368885.8
17502,chr6,110895142,110895174,+,4.557780101,HepG2,chr6,110893616,110895713,ENST00000368885.8
17503,chr6,110895501,110895658,+,22.7625568,HepG2,chr6,110893616,110895708,ENST00000675380.1
17504,chr6,110895501,110895658,+,22.7625568,HepG2,chr6,110893616,110895713,ENST00000368885.8
17505,chr6,110895142,110895174,+,4.557780101,HepG2,chr6,110893616,110895708,ENST00000368882.8
17506,chr6,110894243,110894293,+,13.75594565,HepG2,chr6,110893616,110895708,ENST00000368882.8
17507,chr6,110895501,110895658,+,22.7625568,HepG2,chr6,110894000,110898879,ENST00000672937.2
17508,chr6,110894243,110894293,+,13.75594565,HepG2,chr6,110894000,110898879,ENST00000672937.2
17509,chr6,110895142,110895174,+,4.557780101,HepG2,chr6,110894000,110898879,ENST00000672937.2
17510,chr10,110898390,110898432,+,3.199661376,HepG2,chr10,110898088,110900005,ENST00000393104.6
17511,chr10,110898390,110898432,+,3.199661376,HepG2,chr10,110898088,110900006,ENST00000280154.12
17512,chr1,110947419,110947520,-,10.61946316,K562,chr1,110947189,110947958,ENST00000369763.5
17513,chr1,110947419,110947520,-,10.61946316,K562,chr1,110947190,110947958,ENST00000494675.5
17514,chr1,110947419,110947520,-,10.61946316,K562,chr1,110947221,110947958,ENST00000485275.2
17515,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000615946.4
17516,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000619294.4
17517,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000622509.4
17518,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000621302.4
17519,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000610735.4
17520,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164132,111168445,ENST00000620862.4
17521,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164146,111168445,ENST00000622612.4
17522,chr2,111166056,111166102,+,3.693916752,HepG2,chr2,111164231,111168444,ENST00000393256.8
17523,chr12,111361907,111361948,-,3.693916752,HepG2,chr12,111360650,111362677,ENST00000361483.4
17524,chr12,111361907,111361948,-,3.693916752,HepG2,chr12,111360678,111362677,ENST00000683047.1
17525,chr12,111361907,111361948,-,3.693916752,HepG2,chr12,111360679,111362677,ENST00000547838.2
17526,chr12,111361907,111361948,-,3.693916752,HepG2,chr12,111361214,111362677,ENST00000548163.1
17527,chr11,111725703,111725761,+,5.340467232,HepG2,chr11,111724129,111730855,ENST00000304987.4
17528,chr9,111933112,111933182,+,7.901234481,K562,chr9,111932997,111935369,ENST00000374279.4
17529,chr9,111933123,111933172,+,4.227194163,K562,chr9,111932997,111935369,ENST00000374279.4
17530,chr9,111935083,111935137,+,11.31202574,K562,chr9,111932997,111935369,ENST00000374279.4
17531,chr9,111935086,111935126,+,3.424169967,K562,chr9,111932997,111935369,ENST00000374279.4
17532,chr9,111935278,111935338,+,8.307859361,K562,chr9,111932997,111935369,ENST00000374279.4
17533,chr12,112022894,112022954,+,12.27817925,K562,chr12,112022167,112023220,ENST00000455836.1
17534,chr12,112022679,112022750,+,30.24258119,HepG2,chr12,112022167,112023220,ENST00000455836.1
17535,chr12,112022750,112022799,+,14.60133099,HepG2,chr12,112022167,112023220,ENST00000455836.1
17536,chr12,112022676,112022739,+,43.07623804,HepG2,chr12,112022167,112023220,ENST00000455836.1
17537,chr12,112022739,112022788,+,7.399850431,HepG2,chr12,112022167,112023220,ENST00000455836.1
17538,chr12,112022670,112022798,+,82.93580416,K562,chr12,112022167,112023220,ENST00000455836.1
17539,chr12,112022444,112022474,+,4.367798095,K562,chr12,112022167,112023220,ENST00000455836.1
17540,chr12,112022824,112022854,+,4.739795003,HepG2,chr12,112022167,112023220,ENST00000455836.1
17541,chr12,112022673,112022793,+,72.94853876,K562,chr12,112022167,112023220,ENST00000455836.1
17542,chr12,112022739,112022788,+,7.399850431,HepG2,chr12,112022652,112023449,ENST00000261735.4
17543,chr12,112022676,112022739,+,43.07623804,HepG2,chr12,112022652,112023449,ENST00000261735.4
17544,chr12,112022894,112022954,+,12.27817925,K562,chr12,112022652,112023449,ENST00000261735.4
17545,chr12,112022679,112022750,+,30.24258119,HepG2,chr12,112022652,112023449,ENST00000261735.4
17546,chr12,112022824,112022854,+,4.739795003,HepG2,chr12,112022652,112023449,ENST00000261735.4
17547,chr12,112022739,112022788,+,7.399850431,HepG2,chr12,112022652,112023168,ENST00000546477.1
17548,chr12,112022676,112022739,+,43.07623804,HepG2,chr12,112022652,112023168,ENST00000546477.1
17549,chr12,112022679,112022750,+,30.24258119,HepG2,chr12,112022652,112023168,ENST00000546477.1
17550,chr12,112022670,112022798,+,82.93580416,K562,chr12,112022652,112023449,ENST00000261735.4
17551,chr12,112022673,112022793,+,72.94853876,K562,chr12,112022652,112023449,ENST00000261735.4
17552,chr12,112022750,112022799,+,14.60133099,HepG2,chr12,112022652,112023449,ENST00000261735.4
17553,chr12,112022673,112022793,+,72.94853876,K562,chr12,112022652,112023168,ENST00000546477.1
17554,chr12,112022824,112022854,+,4.739795003,HepG2,chr12,112022652,112023168,ENST00000546477.1
17555,chr12,112022894,112022954,+,12.27817925,K562,chr12,112022652,112023168,ENST00000546477.1
17556,chr12,112022750,112022799,+,14.60133099,HepG2,chr12,112022652,112023168,ENST00000546477.1
17557,chr12,112022670,112022798,+,82.93580416,K562,chr12,112022652,112023168,ENST00000546477.1
17558,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112063616,ENST00000679614.1
17559,chr11,112063445,112063506,+,8.087798569,K562,chr11,112062535,112063616,ENST00000679614.1
17560,chr11,112063445,112063506,+,8.087798569,K562,chr11,112062535,112064375,ENST00000681328.1
17561,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112064375,ENST00000681316.1
17562,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112064389,ENST00000680331.1
17563,chr11,112063445,112063506,+,8.087798569,K562,chr11,112062535,112064375,ENST00000681339.1
17564,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112064389,ENST00000679878.1
17565,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112064375,ENST00000681339.1
17566,chr11,112063423,112063507,+,6.567770441,K562,chr11,112062535,112064390,ENST00000393051.5
